V925,V284,V248,V499,V456,V121,V683,V615,V813,V802,V432,V913,V149,V145,V936,V164,V326,V198,V543,V598,V461,V298,V748,V522,V857,V550,V167,V866,V763,V559,V302,V347,V66,V828,V581,V105,V972,V340,V91,V307,V292,V333,V231,V718,V816,V849,V59,V178,V348,V476,V992,V159,V269,V291,V241,V996,V578,V702,V515,V355,V50,V225,V781,V60,V896,V526,V521,V147,V910,V563,V756,V434,V971,V316,V914,V475,V997,V444,V995,V637,V438,V388,V172,V174,V796,V312,V76,V363,V382,V446,V161,V570,V195,V650,V381,V389,V74,V1000,V101,V549
1975.21297792232,2173.02107575337,1855.79263716697,2003.86657796449,2086.0366589789,2040.22534254213,1984.61476049122,1909.73140349604,2084.25872755817,2072.89988962773,1987.97835016541,1859.8675214722,2017.26577377727,1833.26193405501,1867.00105064145,2040.38188139109,1993.44385556931,1881.37616645533,1950.86085655678,2130.80478060206,2098.69255002744,2049.98979814806,2219.60744193318,2276.69826917711,2057.6904485791,1988.69928900857,2178.34763652401,2027.51477624635,1968.27700609431,2039.28595408368,2114.94695253656,1937.58312768988,1886.67263004377,1948.81227001517,1921.14481347643,2226.77929533145,2199.78947679546,2099.76035800185,1930.94728326973,2042.70067632622,2062.36439766075,1962.2667578357,2017.0335735666,1936.26071775115,2202.44977030931,2162.48777221148,2095.1589239955,2224.23266870215,2313.75463212543,2147.05669762156,2017.37805364766,1980.80130156758,1913.03207875742,2259.34401613993,1895.66687382093,2078.32739739085,2279.79015698088,2033.20063145975,1965.3490809734,2103.39855590428,2000.80889467564,2145.24314099196,1996.32875112622,2035.33187620878,1998.13648768753,1962.57131553951,2087.55817871115,2087.44923453606,1887.53755830529,2079.7200329013,2093.67461185555,2326.64565563689,1968.72960489873,2061.66665927499,2160.4389120361,2092.80681387279,1959.54475551012,2163.72668025349,2099.68020796916,2037.07758930479,1974.53746783343,1904.90065698031,2061.96696030054,2036.41350442673,1947.11277329207,1923.76896176823,2082.17816981431,2048.83622733783,2144.92416726722,1919.42822859845,2126.03696458925,2058.49425372456,2116.99862007626,1854.33182104954,1869.29903832704,1923.25482236517,2024.93543071908,1851.82181303886,2042.1786800296,1910.97289287921
1919.70757508251,2091.20727851117,1830.53902291478,1929.19014756214,1999.8537994403,1983.54841277588,1903.60878656229,1850.02834870255,2017.92734776309,2024.00145465303,1932.54635084216,1811.32620535956,1963.9355904825,1798.85588919439,1815.29935697211,1961.84528523204,1932.77881369928,1792.54191763529,1880.9566738523,2060.2278948768,2009.28701619837,1978.63362022911,2112.37222734057,2199.56886688355,2011.9293252633,1922.17852504691,2113.6705638662,1983.20861004074,1912.1451899924,1979.01252840317,2073.28659732815,1894.45605172114,1823.14466662727,1869.86527553276,1873.69260878929,2156.74402881941,2149.27486782639,2001.57740687671,1877.78814447178,1944.50599630553,2019.24429233748,1887.05636877361,1969.48930635609,1900.99662483674,2114.17086399097,2096.88575234668,2025.03026991594,2155.03862945647,2249.54376148865,2091.33310054772,1941.32618007466,1942.04832242751,1868.29305053578,2196.81004953374,1803.25829281998,2016.81797057162,2213.85016972961,1971.34478879556,1896.37212595972,2032.36242860767,1952.71511901611,2091.02247189466,1925.18451986863,1949.79770605758,1948.96125442345,1913.09175131638,2076.08646589624,2041.58282059181,1841.33636723508,1993.80414096658,2021.60263231582,2235.6917791179,1936.13455955176,1976.19872388221,2113.20739046248,1998.15882511883,1909.20768376805,2095.26030306735,2041.24427067517,1977.31170680541,1926.92607397439,1845.95590041906,2017.47253007157,2010.13477090793,1904.77670120437,1864.97225900118,2021.90592482782,1974.58920890241,2075.86564919143,1868.01485548014,2069.78806249613,2015.68769659367,2062.06496743381,1779.89914019551,1829.19662760399,1889.30223195683,1943.46716334132,1788.50996770096,1981.58458710453,1855.11706757332
1865.56713904509,2010.6662291264,1807.18468496177,1857.95756607917,1914.42309017772,1928.59557420672,1823.07950893452,1794.25234062291,1942.71661875676,1971.25890643641,1871.91359159583,1766.78237564431,1896.20319737098,1765.55089009273,1764.61137671718,1884.15415082848,1867.50191138647,1712.95341670838,1809.01161369505,1989.62771632798,1925.86497716226,1900.26692406307,1999.98730400217,2113.38710835056,1958.37705988818,1858.42164513982,2038.21886240893,1942.15882105897,1862.02638300751,1926.27556052302,2032.93057583269,1854.30468798054,1759.87995425413,1800.51858898758,1832.45451654515,2078.69401819791,2091.07404707102,1907.44029556702,1824.30187297125,1858.21275974797,1967.942745237,1814.83063475215,1921.83697345676,1859.925119046,2012.52619536913,2024.54689034475,1948.51785408376,2076.10272327777,2174.58296298201,2033.13808522874,1866.68774320043,1902.61680648167,1816.00050508956,2129.48337932417,1723.24725759171,1958.8230777466,2141.41882193364,1910.41058494132,1830.0548094779,1960.11607378904,1897.58032747581,2037.21629926972,1852.70295675797,1870.81259519497,1896.19396676486,1869.83846633554,2048.77068602513,1991.22144973212,1793.56342637879,1908.67195258137,1946.84386079904,2135.39361636904,1899.27493929382,1893.7349718523,2047.98926801786,1903.33192993568,1853.50441015799,2028.91579634912,1982.50232149332,1914.90973852243,1870.17524589474,1788.64336016566,1975.75385576239,1987.44395386865,1862.34956710534,1821.10993514687,1956.20561671579,1891.94116085688,2004.22608689812,1821.6452376444,2002.87078324608,1970.42322239519,2009.91179283187,1717.50724238599,1798.16996664629,1858.78378806924,1868.38064939235,1726.88477278967,1930.17178237646,1798.89497385326
1816.08094499101,1939.92993035594,1785.33836582554,1791.64300287771,1832.96786905369,1870.23860444999,1744.30810633139,1741.95035311404,1863.72860274976,1915.92841670296,1807.37139515895,1726.87664122867,1818.26248756047,1727.93227041307,1714.32634810526,1812.88832811816,1799.65523408604,1643.55896710496,1740.83632450865,1917.13171347158,1849.98362979604,1816.39064783228,1889.57391097934,2025.28030971366,1902.15995536217,1801.06621748151,1954.71667927331,1904.32215193182,1817.4609925127,1873.69175796359,1994.10673675409,1813.98504022063,1699.66547409484,1746.14869409285,1795.12924570869,1994.3781676511,2028.84398925244,1823.77549664888,1771.96175666506,1785.22447757984,1905.48511564475,1749.61317687445,1872.93982336637,1817.13138098198,1905.0794842698,1944.69743827471,1869.46987045274,1986.91653990443,2090.17899599391,1976.98702441021,1794.53184429877,1861.62863686582,1759.75638911789,2054.11460532228,1660.14018267552,1900.35660593556,2063.49106771954,1853.7005684185,1765.94613487374,1882.56506505707,1836.1163118885,1983.8431220913,1784.33561965328,1799.88624323922,1838.91283653294,1830.8086133314,2004.7854254084,1939.95624240791,1747.7743843135,1831.95143974295,1874.53413472928,2033.0836846788,1854.04563085513,1812.55524654269,1968.66173895808,1810.82452650301,1794.39036792273,1961.8859635405,1922.96487923846,1852.15582687522,1809.29518861229,1733.52576496464,1927.79712787386,1961.90583684799,1815.96486376463,1788.92906926402,1883.6982038884,1805.25379411202,1932.80810446906,1779.80383883281,1926.73283303586,1921.34082773898,1953.794812694,1667.89003740371,1768.97081658304,1830.02394021657,1799.30924282816,1668.16907023842,1882.49353044464,1741.58402331489
1771.15957158039,1883.50896023829,1764.7810485925,1727.63613206321,1758.22465775446,1806.1284201335,1669.32089630077,1693.73847605474,1787.5566197714,1858.90155933515,1741.06481476392,1689.53753303408,1737.47533888916,1684.6964714262,1664.29223159444,1746.22248794763,1733.17852055565,1585.11247683791,1682.9674360131,1842.4810956847,1779.76206915072,1729.76216077367,1789.56549783029,1941.09832394436,1849.67122837181,1751.1265768219,1866.5977683355,1862.00720305394,1773.76582801805,1818.75680220665,1951.90173076966,1773.84022275631,1647.2702703189,1702.98341654857,1759.51865857343,1909.47621491751,1968.24601649815,1750.93363388197,1722.10412446839,1721.89009027205,1832.0235074527,1693.25987365414,1823.78453638836,1776.53635763719,1797.9635851851,1858.84127230791,1794.1526924745,1891.73786628869,2001.04546297974,1921.5404280648,1729.41746473499,1816.08788370036,1702.55600281002,1970.26938324681,1610.99733304706,1839.02364299755,1980.03669718125,1806.2750242789,1700.46004452277,1801.67208716255,1771.62727723833,1927.40408808798,1726.28666990568,1736.75559358037,1776.81326036979,1793.42167726024,1945.9605034494,1890.6192863461,1707.83954101125,1767.5023308183,1806.55580370398,1934.31000845474,1805.23906307533,1733.79589269932,1883.74100759408,1722.88007172143,1736.54774700462,1893.21964965545,1864.48410901162,1790.41379508301,1746.19027144902,1682.34560485597,1867.46278613266,1927.77813363442,1762.81801370908,1764.60160381794,1809.856094387,1721.7539548397,1861.34920561188,1740.69243465732,1846.66501037454,1868.31224193069,1889.32519226289,1627.11887913209,1737.98143379926,1798.25685142285,1736.67340128794,1613.73210751844,1834.56592003656,1685.02494151112
1729.34354513328,1839.54206594306,1741.49218073872,1664.77750539543,1691.88165323208,1739.80717232273,1600.52336190704,1648.43496996297,1718.39374475147,1802.53539818537,1674.27690132679,1653.844440974,1660.79875191979,1638.04674591571,1612.52381284733,1681.28273548503,1668.10771612175,1538.82490741418,1632.10563541749,1767.57723097947,1711.70971998695,1647.89819097713,1706.83547113385,1864.20005506798,1796.47362088972,1708.84480995172,1775.94130353419,1808.98062539508,1725.7376464228,1761.24200199618,1902.61410796864,1734.72321270974,1605.22601696875,1665.14044015675,1719.85010225287,1831.16678640495,1910.03054483436,1687.51656217479,1673.34846241859,1666.86782749497,1750.07589769269,1642.71809068028,1776.67000590582,1738.08005626713,1693.87690784744,1771.35092144021,1726.31877460985,1797.45332819288,1912.89355140928,1861.05417996207,1675.38778293985,1764.49815369987,1650.58473994746,1882.00474671526,1571.04293352492,1775.0793462109,1892.28811856854,1767.11980728936,1634.59019216226,1723.37905006726,1709.92496420457,1866.60795188105,1683.20353730399,1680.70036877335,1711.70263817304,1756.50904563515,1875.44464710088,1841.91104103013,1673.43242912765,1715.41948173876,1739.53884282211,1841.29866755861,1760.74367264676,1663.06992919497,1800.03085973485,1641.7328680566,1682.95409418966,1822.78533682325,1806.5445454891,1732.18533313876,1683.58069911054,1635.31935248926,1797.23696384659,1881.23372924829,1705.29884763586,1744.51483966759,1738.68908357007,1649.41277222258,1791.84786201701,1704.87639481307,1766.47138183836,1809.18859409512,1818.64444833589,1588.26016577001,1706.40083455438,1760.33821364719,1682.28288381329,1564.94927288631,1787.85962611018,1629.74196902143
1692.27182890865,1801.95067436581,1713.23925657802,1604.45718977579,1630.88007490588,1677.31516401087,1538.96479879469,1605.19298325367,1657.72485342336,1748.74790676057,1607.94663789602,1620.93595835038,1592.43635235745,1589.15937012234,1561.55299927505,1621.19957241632,1606.50072973364,1505.4837875308,1587.10403170522,1696.34463154442,1645.93411735296,1580.75672725697,1641.45717353953,1798.25343029062,1737.23635648812,1671.29212682895,1687.96312272877,1745.54162186683,1673.72071688398,1701.45255242352,1847.84699295055,1694.25711991952,1569.26853273139,1632.99428944062,1670.69913265873,1759.85534883735,1851.90121537167,1636.11084852669,1629.32920525489,1619.48603607071,1664.5274172168,1595.92670899005,1731.41287193698,1700.03923556472,1596.93466141763,1688.11544701056,1667.55161008694,1709.01051651034,1831.6906260664,1792.01739549225,1631.83130631198,1710.54605567758,1609.11922977652,1794.48705667182,1537.20765436805,1707.5233577475,1801.21032414608,1734.07231990692,1570.40949135794,1651.5813528072,1654.14202483844,1802.62028106492,1652.83644376591,1630.46286649061,1646.69424102339,1720.05803143408,1800.04855801326,1790.89005969699,1644.61380239895,1674.76862834647,1673.87345735713,1754.05090086762,1718.92928212266,1606.12557508142,1723.81729646738,1569.44623893262,1630.78200362016,1752.83822726636,1746.09301800361,1679.48936719131,1625.61710406682,1589.2781572281,1725.21335885721,1819.20105608179,1647.80839708396,1722.47670995688,1669.34326057352,1589.9256490949,1727.88949368753,1675.33653968633,1690.56885923622,1745.24084794834,1748.09775990455,1550.224270432,1676.74568566573,1719.57341238978,1635.11166947616,1522.89644315,1747.10690507246,1577.68544315265
1664.59167229393,1764.68603651574,1683.95448638804,1546.57694388649,1573.72852696399,1623.77268988355,1482.57340859028,1563.71426082905,1604.08435362552,1694.67053930899,1546.11179616153,1589.20322786601,1533.63277046962,1541.47013458769,1514.00005053291,1570.90781955552,1551.05904188962,1479.87875179597,1546.52885982866,1630.56403169891,1584.23170127538,1531.31014465787,1585.57143241422,1746.94482706271,1673.62874427228,1634.12968205816,1608.2183648832,1676.57518889772,1624.30450903286,1641.39061741891,1790.87401098834,1650.87631999418,1533.16369184115,1607.8360129622,1611.94777314079,1694.62450450157,1791.56957999838,1597.02505751201,1596.85247254434,1579.10538246946,1583.63935466308,1556.07025060486,1688.71189051527,1661.8287086363,1509.92229339865,1615.40831630582,1617.08245513008,1627.10048507945,1758.73631252267,1721.03964617727,1593.99286151627,1657.56462886208,1575.74014096567,1708.12838527623,1508.93156580428,1639.00146637844,1710.73712688937,1704.21347766926,1511.58843509087,1584.59310350678,1599.90278035388,1739.7176192653,1628.61477517881,1588.81935151195,1587.23830160641,1688.27865337051,1727.71252838424,1735.33221393431,1619.70599373113,1647.03356689584,1615.36154489346,1673.07445805126,1673.5602435843,1562.41610332322,1660.25982340359,1508.33289695169,1578.87181035734,1684.2872517108,1684.74959057277,1634.28359934249,1578.20876019309,1541.31896763959,1660.44971522682,1746.95203477325,1595.99093083533,1692.79839167896,1602.0460598874,1539.54087332622,1674.96986350982,1649.97905849925,1623.88486226747,1681.17239160634,1682.84705237707,1513.67742258551,1649.62579627343,1682.16651782505,1591.32176542255,1487.13215276914,1713.0605134944,1532.11315704917
1647.11419568089,1726.1865405128,1657.18922961914,1491.39938160207,1521.0508390615,1582.54353943636,1431.97224865167,1523.36368172051,1554.10503129246,1639.12763585442,1492.30293616028,1560.19415782153,1485.47813613269,1499.43627929754,1469.50317051713,1531.55008071361,1503.39112728037,1454.58582410617,1507.55843733969,1569.20855569516,1525.48171003481,1496.53517013979,1533.03910307467,1707.78675364556,1609.98106037946,1594.81687578882,1539.25782769742,1606.2107101587,1584.15209786239,1582.35463538992,1733.43873041468,1602.41097655682,1495.37003841646,1584.00437147741,1551.44630032448,1635.51172699245,1729.63505835825,1565.08356761369,1576.05718328785,1543.83207165473,1514.58693685401,1526.78800525114,1650.42437216416,1621.84889453912,1435.97723741519,1557.75887948093,1571.95371144397,1552.249869404,1693.28355394085,1656.35936289034,1558.66881659292,1607.16696866424,1544.57054275011,1623.229466106,1485.72124738561,1573.46625241666,1626.23081478607,1675.02621918439,1460.78325853691,1521.89178276701,1546.94283677978,1681.0612775255,1604.58351293135,1554.5088488596,1534.89518975399,1663.85881024191,1659.64983354292,1676.34140483925,1595.55697816104,1630.94417749888,1567.81031150446,1601.42622123344,1620.76506678606,1524.49587905729,1608.71408161626,1456.69353956832,1531.01785756015,1618.83536818293,1626.46827833614,1598.35193130872,1544.27444022617,1494.61192768979,1607.76369121548,1675.32290528422,1554.49253574263,1655.23118590825,1538.89567082216,1497.51023028185,1636.20673108477,1625.46213893249,1567.84612998449,1619.13503253343,1625.19355078363,1478.65398235111,1623.58726881699,1650.48413699708,1547.18695125005,1456.44846752618,1683.11529715678,1495.97510221723
1634.3464764056,1685.61523529933,1634.43462956916,1439.32085162038,1471.65063856565,1558.94551569271,1387.84569455746,1482.19205716762,1507.62660724878,1583.96606142392,1446.99164620905,1535.75552435399,1448.7266521035,1466.75057997988,1427.09270065185,1499.98023159414,1467.73307321829,1423.5656676177,1471.18249101617,1515.76100504689,1470.24443958595,1472.7612666958,1485.04306528608,1672.09896473694,1551.50880760663,1553.64133073813,1479.56202095516,1539.41266253812,1552.51985944465,1527.24487296621,1675.6543236064,1548.83892274353,1458.00636668188,1559.81902964982,1494.93997349069,1580.17424520113,1667.77303032841,1537.41485561939,1561.58377192297,1514.93346022739,1461.26836514697,1506.27233222023,1619.1352329341,1579.16791849742,1378.17910216654,1516.5253765486,1530.41332527024,1487.4157709867,1636.81806396719,1599.71082170984,1524.19560257086,1561.09333777999,1511.51136023463,1544.67842423059,1469.06553384254,1514.57772104113,1550.94622604929,1645.55758709482,1418.27021858282,1466.33727343934,1498.24616764145,1627.23503783159,1577.92154754319,1523.78896883085,1487.7213414264,1642.14722340106,1597.17454622103,1612.9842629079,1570.48987630235,1617.07547510371,1526.69975486706,1545.11130517388,1560.663831868,1489.32645098937,1564.69199213064,1412.02386502726,1491.52957799084,1556.66899745938,1573.04307811657,1572.32602669776,1522.93633701883,1455.57100948925,1567.3046684741,1613.10578797521,1521.99791956551,1614.64635574442,1485.03910067209,1464.19120964796,1609.38602036919,1600.76900818708,1520.78834985662,1560.44501606256,1576.34100690743,1446.95034294899,1596.16610969747,1618.79833590728,1500.11738199982,1430.07134831117,1652.12507234151,1469.25192328816
1622.63404781253,1643.98137473233,1615.20953976339,1391.48698216992,1425.02205501819,1553.03814640046,1349.07939408681,1442.67720063846,1465.16676600721,1531.26766580903,1408.410973434,1515.07899018275,1420.91597215765,1443.94546958229,1389.89771608089,1474.64542426537,1448.16413770022,1387.91757075246,1438.11359137083,1474.52481523745,1421.90909486362,1456.30972425738,1442.98484553624,1635.57338844041,1503.91804642711,1512.92291284803,1428.96870590543,1484.8433449945,1528.56132028129,1479.21367274322,1619.48448068668,1494.00025094324,1427.87741972299,1536.19414445379,1444.77341536406,1528.11575403994,1608.56394572826,1512.10688302889,1548.25595671259,1493.35957637512,1423.56816462773,1490.95199474776,1599.69313969843,1535.03898849118,1336.216703683,1486.14409329553,1492.79502817323,1435.58319478059,1591.12729239666,1549.93885313573,1489.93597344155,1522.07011405107,1476.99747375753,1476.57736083168,1460.95308745479,1465.45713284853,1486.56385008414,1616.07754575876,1383.56942212061,1420.60097827512,1455.37701277763,1578.40881004434,1548.66809850886,1498.4595230521,1446.09554444383,1619.76624182862,1540.44126881756,1545.82816312369,1542.38310716128,1597.98670173725,1486.16010729887,1504.93511918383,1496.4876752182,1456.01140976333,1523.00462808586,1374.43788894935,1462.52804354836,1498.54627131593,1528.73866930444,1556.1488492322,1512.67507329175,1425.61308175475,1536.21018532343,1564.54390857442,1495.52426038404,1576.86340840525,1445.12757782803,1438.46654705034,1594.46507439913,1576.41617717502,1482.38745148124,1508.18653547547,1536.59053550972,1421.59852198477,1563.7117440748,1583.93707004794,1451.43135765976,1404.24196511877,1617.06923076801,1450.37363685646
1608.09244742201,1603.07271651911,1600.00024057789,1351.15098651431,1382.66715153959,1558.48352120749,1316.69573515243,1410.06216785821,1427.61016832216,1484.04965587822,1374.88503953395,1497.40946997298,1399.97886296722,1427.06764980833,1363.95160816694,1457.42573070018,1442.39385223191,1354.75017309184,1407.85107581674,1443.90140081675,1384.26891218712,1442.53741579325,1408.49554657499,1601.16291622673,1469.55042940558,1478.45484938253,1390.01224907972,1445.78499121613,1514.4564925622,1442.1375714405,1568.10993582713,1441.07900143974,1409.99782955121,1509.21394178974,1404.79296905314,1481.58363856824,1555.91748615746,1486.94544716306,1533.95083907633,1471.65129791006,1393.82436007012,1476.0526399102,1594.86965143893,1491.20580384982,1311.00526162271,1461.55386965021,1461.34947914758,1400.08751566761,1554.92557912607,1506.82559656964,1456.53027878122,1488.00126753025,1442.88583142737,1422.34902949656,1459.53625753952,1428.53869492563,1434.84803292521,1590.82509252657,1356.77199804711,1386.49707026211,1419.82524125333,1535.21861483583,1517.54075573513,1479.79502081368,1412.00329650159,1597.26275817219,1489.43166423386,1477.74264846064,1511.874230899,1575.32525072086,1449.51170914015,1478.78534822124,1432.71196750406,1424.64576147592,1481.14946212995,1344.64456233624,1445.19126647175,1445.06138568064,1494.0429791796,1548.22529953441,1511.46963969933,1404.76681817744,1512.08466877306,1530.04972558195,1472.81868118581,1543.12144817336,1418.21484583355,1418.11137788278,1589.24412968206,1551.20251025329,1453.10919326922,1466.26458718475,1505.77827671469,1404.42550811973,1524.58078137186,1547.88071734819,1406.72992317215,1379.52940700862,1578.48369469431,1440.91401694843
1589.44765193204,1564.39876951086,1588.89907729023,1322.5935899429,1348.04893930115,1568.59195238524,1290.5649985676,1386.35833509237,1397.32825387416,1445.60957855011,1347.6921575806,1485.10814247007,1388.5027608818,1412.52177730756,1350.88712856316,1446.91180039699,1443.55109384741,1328.85167021789,1382.91956841221,1421.8118299076,1359.60500667927,1432.70794669961,1384.89239152458,1570.07116990282,1446.79653234531,1451.7132145881,1363.57510699579,1417.58490991206,1509.26781167245,1417.05909834933,1524.1407142917,1395.42072527933,1404.98664278168,1480.33492096561,1379.26883834939,1442.43793028334,1511.96693337415,1460.4892396923,1518.10956423759,1446.65589816411,1366.97199376014,1459.56284736951,1602.81665087542,1452.91562074088,1303.31389510154,1442.18057318877,1435.6749728954,1385.36622651448,1525.86342903113,1470.66596669437,1426.53249200699,1454.2813196982,1411.23250805278,1384.89244401525,1458.94988963456,1404.68322305447,1397.00750415128,1572.67951090458,1336.67190481651,1363.55049727945,1393.37035325007,1500.31208291563,1487.35169425836,1464.17930377104,1385.36199579227,1575.5294067189,1448.45291224772,1414.04073665617,1480.4462613661,1554.36423595846,1423.08665815509,1465.54800199334,1376.84948364237,1397.15469753808,1441.1172380697,1324.4847809234,1440.75268006604,1400.72868939371,1468.08672415423,1546.48569382983,1516.24159077476,1394.99403861347,1491.94827149443,1504.05415796473,1453.22126601454,1514.32907777536,1401.69627351083,1400.14617709708,1585.92431516219,1529.84731729337,1431.29270264821,1436.08646121887,1483.51376263309,1394.27661352752,1482.81885356923,1513.52245404831,1368.80650555317,1362.1983669661,1540.62800995869,1440.13840137441
1569.13085799378,1529.67791474288,1580.23200472495,1309.52106389644,1324.34963579785,1578.42176509635,1268.85040583191,1372.19746887786,1376.62611135058,1418.71373355061,1328.56667155787,1482.19879578125,1386.63463803219,1402.33902876194,1349.33387375159,1438.86350372862,1446.95807511545,1310.44447810694,1365.36679049585,1411.83552558572,1348.5234799552,1430.19126219179,1373.46458996215,1542.50355603316,1431.46518417465,1431.64076817243,1348.98208799255,1396.22363291573,1511.04105676482,1402.5104761978,1489.8287412724,1362.63191889433,1412.08025563399,1454.40056296327,1368.69669059947,1414.71392044409,1474.98658076007,1434.30677306799,1501.52864389594,1422.09614432334,1345.16257714661,1445.70657423149,1619.14078879749,1427.69017920801,1311.34189248091,1426.45112578933,1409.88235205553,1391.8457078112,1503.28148959993,1444.95114555085,1402.08087593008,1419.80199088314,1382.06540240769,1362.39259300702,1454.49402054349,1395.09784381672,1376.20555849122,1561.94373579581,1325.42532089033,1348.42994425241,1376.86462385594,1476.92136551292,1463.33225074567,1448.53524312011,1367.49410156922,1558.9893967438,1423.05108522337,1360.1818456665,1449.70428147061,1539.52744796118,1410.45874568191,1463.32947653769,1333.51836287887,1374.69207477244,1410.48179851969,1316.34889085293,1449.00393710921,1371.88992335714,1453.4683686267,1547.9107649604,1526.4070044679,1395.73454846464,1476.98322318654,1481.39798862212,1437.34174991646,1490.30340329503,1394.80544041706,1386.50963863953,1575.25222760655,1520.17354205832,1415.78453247149,1416.73027339698,1469.55830865813,1390.39198037625,1445.61666078237,1483.39648782778,1338.0479932436,1356.90396721258,1510.50915040866,1451.1140181606
1551.0177492852,1501.40016499975,1573.92683881358,1312.30136341602,1314.86505121859,1585.94052683986,1254.15738197113,1368.71660559247,1367.09119340151,1401.56664992167,1320.12414519381,1489.49241371415,1390.89020590693,1400.17477879167,1357.67084709905,1432.5148140596,1450.50914294725,1302.91690788499,1352.97025793437,1416.09531135261,1351.38845776242,1432.75328393046,1372.05515675062,1518.74241490605,1422.63146604888,1415.9149747921,1346.4626480824,1380.26378139544,1515.46803078076,1398.91744084086,1465.33265640224,1346.27700594741,1425.9894549547,1435.57926780011,1370.58214277495,1398.75862340191,1442.44629104073,1413.78920674961,1486.10034402263,1402.31863814094,1334.51380745506,1440.2522556539,1639.28099160428,1418.90039896267,1333.35439333845,1412.47007346824,1382.32530397366,1417.15400769056,1486.49532267397,1435.78382424416,1385.39179417508,1391.28286017904,1355.70990914537,1351.04943232474,1446.35770394649,1402.19553948181,1374.49098588286,1561.78790224784,1328.64881666381,1342.16497781687,1368.87787396958,1463.73083160686,1451.09785695235,1434.29233734701,1358.03179493243,1551.93242690482,1415.12521115588,1320.91180773674,1424.27297866935,1533.56578904163,1410.92654305116,1466.2184788355,1303.77338861596,1357.85465574956,1394.86918167382,1319.90716040358,1464.62523356033,1360.51690341723,1449.43851740297,1550.56187226448,1542.10737212118,1402.51194339326,1470.8651358033,1461.45423768915,1424.48668455146,1469.83108208466,1397.08617751173,1379.47564790421,1556.90368374159,1523.10199560185,1405.4195529014,1407.76240439798,1459.70003256552,1395.78379222452,1419.53407887877,1457.49791111283,1316.70320381678,1361.94487825477,1497.2454258033,1476.45336813539
1538.97450012923,1484.64545674491,1570.19293895657,1328.1649924538,1322.61325346679,1595.4537037198,1251.22444093066,1378.01436140629,1364.84799207891,1397.79019078744,1322.41542237885,1508.92871755333,1400.55713764154,1408.01401807265,1374.04336432121,1430.08006783611,1457.3370777151,1307.97213935936,1343.60964174145,1434.2162527214,1366.75144269472,1436.66266566074,1377.16353197856,1500.83451258494,1421.93528663966,1401.64948436402,1353.41712498646,1372.28266471244,1517.80638125315,1404.22452016468,1452.46003182677,1349.00347683843,1442.05170262587,1426.76930210984,1379.30804252729,1392.18304111534,1418.44584602436,1406.18013979165,1478.07316612185,1389.15089286273,1337.94657091473,1444.20423951192,1657.40465806546,1428.63068532195,1366.81009428381,1401.31954849327,1358.01944552377,1456.65230355677,1475.39042007277,1443.74140793329,1378.40494085924,1377.14288730292,1336.99077921652,1349.84771236246,1442.37127866152,1425.50956710022,1388.83345603108,1576.21120246066,1347.57500650617,1346.34246263659,1368.30422366818,1460.07543473149,1455.68629758073,1425.97023815518,1356.85887787011,1552.58024956871,1419.34649066643,1300.85470377538,1410.59048615485,1537.0173457348,1421.37746723983,1468.39131518033,1288.21409082971,1349.40365524619,1395.63016875934,1334.15632217202,1480.22653235652,1366.44086388119,1453.28245556534,1554.44062753038,1560.79336620293,1411.86976288999,1473.8017056837,1445.62470382776,1415.96012252625,1455.29880545751,1408.76624421271,1378.87351100259,1539.19414175534,1536.04721643579,1401.19310975121,1408.23721579857,1452.79946433207,1413.97505451495,1408.00096387978,1436.3217955534,1306.62183904307,1376.01428704165,1505.89887816276,1511.92059965373
1533.87120443735,1480.24483639603,1571.49635549545,1356.43996554628,1349.07959208255,1614.09584053763,1261.99508361782,1401.3244566785,1367.60541222329,1411.45990070341,1331.58548372693,1537.11482525995,1417.32864183715,1428.90489045914,1397.33247114993,1434.98963870718,1469.70417389505,1323.37989997662,1337.14645792438,1461.64151243815,1393.58707352907,1438.35892424667,1387.02621273004,1491.16246296703,1430.24356773029,1392.10126965784,1366.32833680656,1377.21658395684,1518.90013965516,1415.26116277756,1455.53177389128,1369.00011877151,1461.40250737337,1428.06169426035,1388.47445822664,1394.37333082599,1407.66562392686,1413.702931033,1481.71559700377,1385.25242590103,1357.00119468958,1453.82617020666,1674.62467640139,1456.9681416076,1408.32010943585,1394.0365124715,1342.55398064385,1505.8813892908,1472.58690070749,1464.91556631546,1383.53816180297,1378.08799050867,1328.14239299416,1360.55200948424,1449.32299893881,1463.33804475602,1413.51880556,1609.55829785616,1378.88358821349,1357.50920739243,1373.17407070533,1470.15295110468,1476.57883773088,1425.12524525302,1365.45211312158,1560.23052304002,1426.97032693452,1301.55318534957,1413.82159005436,1552.3785124592,1441.41876001588,1469.77220364431,1284.80595482186,1352.87995349438,1412.34758919552,1356.25467056701,1495.40418076072,1389.63801653275,1462.14162551066,1562.06259885511,1581.23283628875,1424.58691778443,1481.43578750499,1436.5315858899,1417.81423676468,1450.62295598608,1431.77186477786,1386.11624375623,1529.52756864523,1558.03660039606,1405.27243787656,1415.94511504516,1450.70037535756,1443.91555338779,1414.166381195,1421.53779522177,1308.43049164276,1401.54892496389,1536.97374757653,1553.90990058334
